iter	Logloss	Accuracy
88	0.1259766452	0.9626168224
89	0.1255697363	0.9628838451
90	0.1248100998	0.9634178905
91	0.1244379829	0.9634178905
92	0.1243224789	0.9633797444
93	0.1238901893	0.9636467671
94	0.1234897149	0.9639519359
95	0.1233868953	0.9639137898
96	0.1230223881	0.963608621
97	0.1229054724	0.9637612054
98	0.1227840852	0.9637230593
99	0.1225666358	0.9638374976
100	0.1222057136	0.9641808125
101	0.1219986828	0.9643333969
102	0.1216346382	0.9644096891
103	0.1215609813	0.9644478352
104	0.1213731318	0.9645241274
105	0.120988178	0.964753004
106	0.1208115352	0.9649437345
107	0.1205043567	0.9650963189
108	0.1202747059	0.9650581728
109	0.1197054051	0.9652489033
110	0.1194734144	0.9652870494
111	0.1192005231	0.9654396338
112	0.1188812671	0.9654777799
113	0.1187585965	0.9655922182
114	0.1184900685	0.9656303643
115	0.1180458222	0.9659355331
116	0.117858286	0.9659736792
117	0.1176877868	0.9658210948
118	0.1175143044	0.965897387
119	0.1174148884	0.9657448026
120	0.117080987	0.9660499714
121	0.1166847141	0.9660499714
122	0.1164809897	0.9660499714
123	0.1162120728	0.9661644097
124	0.1160476554	0.9660118253
125	0.1157947425	0.9662407019
126	0.1154587984	0.9661644097
127	0.1151426804	0.966278848
128	0.1148665554	0.9664314324
129	0.1145370457	0.9663551402
130	0.1142637084	0.9665458707
131	0.1142113864	0.9665077246
132	0.1138218319	0.9665840168
133	0.1137218163	0.966660309
134	0.1135838306	0.9666984551
135	0.1135834195	0.9666984551
136	0.1132470508	0.9667747473
137	0.1131680282	0.9667366012
138	0.1130045735	0.9667366012
139	0.1127657883	0.9668510395
140	0.1125918383	0.9670799161
141	0.1124737741	0.9671562083
142	0.1122179331	0.9672706466
143	0.1119468351	0.9673469388
144	0.1117395365	0.9673850849
145	0.1115195905	0.9674995232
146	0.1113474409	0.967423231
147	0.1111723315	0.9673850849
148	0.1109370186	0.9674613771
149	0.1107910161	0.9674613771
150	0.1106385833	0.9673850849
151	0.1104869419	0.9674613771
152	0.1103127366	0.9675376693
153	0.1101368011	0.9676139615
154	0.1098587552	0.9676521076
155	0.1098181253	0.9676139615
156	0.1094800371	0.9676139615
157	0.1094262375	0.9677665459
158	0.1091723166	0.9679191303
159	0.1089996506	0.9679572764
160	0.1088857699	0.9679954225
161	0.1085662339	0.9680717147
162	0.1082504042	0.9680717147
163	0.1080648464	0.9680335686
164	0.1078157998	0.9683768835
165	0.1077647394	0.9683768835
166	0.1074316228	0.9684150296
167	0.107318191	0.9683005913
168	0.1072949491	0.9682242991
169	0.1072556076	0.9683005913
170	0.1071012602	0.9683768835
171	0.1070532471	0.9684531757
172	0.1069355616	0.968567614
173	0.1068094247	0.9687201984
174	0.1067166867	0.9687964906
175	0.1065170786	0.968949075
176	0.1063552302	0.9688727828
177	0.1062491291	0.9691016594
178	0.1061828696	0.9691779516
179	0.1059426207	0.9692923899
180	0.1057280576	0.9695594126
181	0.1052951162	0.9695594126
182	0.1052006286	0.9694068282
183	0.1049616274	0.9697882891
184	0.1045632225	0.9700171657
185	0.1043318724	0.9699790196
186	0.1035365663	0.9698645813
187	0.1033763345	0.9700934579
188	0.1031833305	0.9702078962
189	0.1027684468	0.9702078962
190	0.102582318	0.9702078962
191	0.1022340341	0.9702078962
192	0.1019735139	0.9702841884
193	0.1018287463	0.9705893572
194	0.1015525451	0.9705512111
195	0.1014002574	0.9707037955
196	0.1011415049	0.9707419416
197	0.1008998359	0.9710471104
198	0.1007711682	0.9710089643
199	0.1006334069	0.9710471104
200	0.1004717057	0.9710852565
201	0.0998592511	0.9708182338
202	0.09978668781	0.9711615487
203	0.09974718234	0.9711996948
204	0.0995271447	0.9711615487
205	0.09932861295	0.9711615487
206	0.09897976291	0.9712378409
207	0.09835478939	0.9711615487
208	0.09820828114	0.9711234026
209	0.09804364701	0.9713904253
210	0.09786528118	0.9714667175
211	0.09756844937	0.9716955941
212	0.09721609019	0.9718481785
213	0.09711327352	0.9718481785
214	0.0968328115	0.9718863246
215	0.09640699602	0.9716955941
216	0.09603629812	0.9718863246
217	0.09589411579	0.9720770551
218	0.09570533751	0.9720770551
219	0.09555536707	0.9718481785
220	0.0953480294	0.972038909
221	0.0952197398	0.972038909
222	0.09508206353	0.9719626168
223	0.09505252845	0.9719244707
224	0.09472579038	0.9721152012
225	0.09437832728	0.9723059317
226	0.09420822608	0.9723059317
227	0.09415694849	0.97242037
228	0.09398413067	0.9724966622
229	0.09361477482	0.9726492466
230	0.09335494666	0.972801831
231	0.09316030568	0.9726111005
232	0.09286961627	0.972801831
233	0.09263903755	0.972801831
234	0.09236782846	0.9728399771
235	0.09207995504	0.9729925615
236	0.0916571855	0.9733358764
237	0.09151029425	0.9733740225
238	0.09138299878	0.9734503147
239	0.09132261873	0.9734503147
240	0.09102249302	0.9735266069
241	0.09084564711	0.9733740225
242	0.09065988495	0.9733740225
243	0.09050434784	0.9732595842
244	0.09022238365	0.9734121686
245	0.08998606005	0.9736791913
246	0.08962990323	0.9739080679
247	0.08962953387	0.9739080679
248	0.08929604656	0.9739080679
249	0.08920367689	0.9740606523
250	0.08908347464	0.9741369445
251	0.08901578835	0.9740606523
252	0.08887312695	0.9742895289
253	0.088742151	0.9744421133
254	0.08868019187	0.9743658211
255	0.08864432483	0.974327675
256	0.08864426025	0.974327675
257	0.08827205621	0.9744421133
258	0.08790022702	0.9747472821
259	0.08782849769	0.974709136
260	0.08777663184	0.974709136
261	0.08766273211	0.974709136
262	0.08752431281	0.9747854282
263	0.08736786536	0.9747854282
264	0.08728647721	0.9748235743
265	0.08703693945	0.9748998665
266	0.08687262084	0.9748998665
267	0.08655509435	0.9748235743
268	0.08616282675	0.9751287431
269	0.08610306923	0.9751287431
270	0.08588283191	0.9752813275
271	0.08568170945	0.9753576197
272	0.08528769703	0.975472058
273	0.08507500492	0.9755483502
274	0.08500722359	0.9755102041
275	0.08451974177	0.9753957658
276	0.08434850835	0.9753194736
277	0.08411342456	0.9752431814
278	0.08398156907	0.9752050353
279	0.08382002851	0.9755102041
280	0.08374266964	0.9754339119
281	0.0833619233	0.9755102041
282	0.08317221345	0.9755864963
283	0.08292487553	0.9758153729
284	0.08251183242	0.9758153729
285	0.08213961989	0.9758916651
286	0.08203218789	0.9759679573
287	0.08181703053	0.9760442495
288	0.08161815999	0.975853519
289	0.08154797276	0.9759679573
290	0.08140653064	0.97623498
291	0.0812829012	0.9762731261
292	0.08096433526	0.9763494183
293	0.08089711407	0.9763112722
294	0.08071729804	0.9763875644
295	0.08061578086	0.9762731261
296	0.08055695256	0.9763112722
297	0.08049193948	0.9763494183
298	0.08020845466	0.9764638566
299	0.08008411668	0.9765020027
300	0.07998022	0.9764638566
301	0.07969126851	0.9764638566
302	0.0794019566	0.9764257105
303	0.07928257388	0.9765782949
304	0.07904003532	0.9765782949
305	0.0785826205	0.9769216098
306	0.07830659401	0.976997902
307	0.07791693611	0.976997902
308	0.07791676761	0.976997902
309	0.07784290665	0.976997902
310	0.07763581933	0.9770360481
311	0.0774992095	0.9769216098
312	0.07749917835	0.9769216098
313	0.07740159986	0.9767690254
314	0.077308276	0.9767308793
315	0.07712736515	0.9769597559
316	0.07701341184	0.9768834637
317	0.07678699463	0.9770741942
318	0.07667196866	0.9770360481
319	0.07643024406	0.9771504864
320	0.07611623096	0.9770360481
321	0.07579752131	0.9771886325
322	0.07568803595	0.9771123403
323	0.07532933237	0.9772649247
324	0.07522047287	0.9775319474
325	0.07512390627	0.9775319474
326	0.07505301442	0.9776082396
327	0.07470089605	0.9774938013
328	0.07470065513	0.9774938013
329	0.07457225611	0.9774938013
330	0.07436691019	0.9775700935
331	0.07421015444	0.9776463857
332	0.07409249391	0.9777226779
333	0.07402520345	0.977760824
334	0.07379897411	0.9776463857
335	0.07349026998	0.9778371162
336	0.07344519646	0.9779897006
337	0.07332194489	0.9779515545
338	0.07318155362	0.9779897006
339	0.07318126246	0.9779897006
340	0.07286542331	0.9779515545
341	0.07267465379	0.9779515545
342	0.07256916706	0.9780278467
343	0.07230990192	0.9781041389
344	0.07210013135	0.9782567233
345	0.07196069727	0.9783330154
346	0.07153907757	0.9784474537
347	0.07149253996	0.9784093076
348	0.07131001514	0.9782948693
349	0.07127669668	0.9784474537
350	0.07108719933	0.9785237459
351	0.07101570579	0.9784093076
352	0.07101560773	0.9784093076
353	0.07093139609	0.9785237459
354	0.07090727972	0.9785237459
355	0.07071506944	0.9784093076
356	0.07057170512	0.9784855998
357	0.07049003136	0.9784474537
358	0.07033452328	0.9784855998
359	0.07026718394	0.9785237459
360	0.07013754191	0.9785237459
361	0.06998507432	0.9787907686
362	0.06985211133	0.9787907686
363	0.06981706356	0.9786763303
364	0.0695849967	0.9786763303
365	0.06943431397	0.9788670608
366	0.06929013949	0.9788670608
367	0.06903300056	0.978943353
368	0.06896439166	0.9789814991
369	0.06881907619	0.978943353
370	0.06870546781	0.9790196452
371	0.06857293932	0.9791340835
372	0.06846250295	0.9790577913
373	0.06833182959	0.9792485218
374	0.06824445334	0.9792866679
375	0.06824337578	0.9792866679
376	0.06824335314	0.9792866679
377	0.06814852579	0.9794773984
378	0.06807340934	0.9794773984
379	0.06787447057	0.9796299828
380	0.06779359905	0.9795536906
381	0.06772815243	0.9795918367
382	0.06766613832	0.9795536906
383	0.06756456443	0.9796681289
384	0.06755454224	0.979706275
385	0.06734734809	0.9796681289
386	0.06714591661	0.9798970055
387	0.06692871408	0.9800495899
388	0.0668452917	0.9800495899
389	0.06677880148	0.9800114438
390	0.06672262368	0.9801258821
391	0.06656071859	0.980087736
392	0.06641336728	0.9799732977
393	0.06619549831	0.9802403204
394	0.06607058798	0.9801640282
395	0.06593671172	0.9801640282
396	0.06593642193	0.9801640282
397	0.0658405921	0.9801640282
398	0.06561881497	0.9802403204
399	0.06556653354	0.9803166126
400	0.06548376338	0.9801640282
401	0.06521410357	0.9802784665
402	0.06521381926	0.9802784665
403	0.06521355757	0.9802403204
404	0.06514052301	0.9802403204
405	0.06507373916	0.9803929048
406	0.06465766903	0.9805454892
407	0.06451098897	0.980469197
408	0.06440663185	0.9805836353
409	0.06428362707	0.9809650963
410	0.06422657674	0.9808888041
411	0.06388899439	0.9807743658
412	0.06384033278	0.9807362197
413	0.06359504809	0.9810032424
414	0.06337817599	0.9809269502
415	0.0630413656	0.9809650963
416	0.06293875904	0.9810032424
417	0.06267630677	0.9811176807
418	0.06241792453	0.9813465573
419	0.06199438061	0.9815754339
420	0.06186380493	0.9815754339
421	0.06182566065	0.9813847034
422	0.06170509363	0.9814228495
423	0.06146634424	0.9816517261
424	0.06137062825	0.9818806027
425	0.06123804854	0.9819568949
426	0.06105123895	0.9819187488
427	0.06096479607	0.9818806027
428	0.06079509276	0.9819568949
429	0.06079490374	0.9819568949
430	0.06068436803	0.9821094793
431	0.06059363578	0.9819568949
432	0.06059340367	0.9819568949
433	0.06046444024	0.9820331871
434	0.06046439154	0.9820331871
435	0.06026062504	0.9821476254
436	0.06008568934	0.9823002098
437	0.05993932094	0.9822239176
438	0.05985487257	0.9823002098
439	0.05985465307	0.9823002098
440	0.05981569851	0.9823383559
441	0.0597639827	0.9824146481
442	0.05965462715	0.9823383559
443	0.05965458386	0.9823383559
444	0.05965456487	0.9823383559
445	0.05965428425	0.9823383559
446	0.05957208192	0.9824527942
447	0.0594841849	0.9825290864
448	0.059443632	0.9824527942
449	0.05922639552	0.9824909403
450	0.05902512343	0.9826435247
451	0.05884712915	0.9828342552
452	0.05884686974	0.9828342552
453	0.05884656331	0.9828342552
454	0.05881172749	0.9828724013
455	0.05873734915	0.9827961091
456	0.05873734362	0.9827961091
457	0.05868590431	0.9827961091
458	0.05835729001	0.9828724013
459	0.05830799692	0.9828724013
460	0.0582033942	0.9829868396
461	0.05774829245	0.983139424
462	0.05763455397	0.9832920084
463	0.05702830445	0.9831775701
464	0.05682679055	0.9832538623
465	0.05675861705	0.9834064467
466	0.05669756511	0.9833683006
467	0.05643705648	0.983520885
468	0.05639621338	0.983520885
469	0.05599645237	0.9836734694
470	0.05593494492	0.9837116155
471	0.05580802281	0.9835971772
472	0.05566065882	0.9837879077
473	0.05560173912	0.9837879077
474	0.05551354696	0.9838260538
475	0.05544342027	0.9839404921
476	0.05544309206	0.9839404921
477	0.05539382853	0.9839404921
478	0.05521763986	0.9839786382
479	0.05505401754	0.983902346
480	0.0549779579	0.9838641999
481	0.05495846029	0.9839786382
482	0.05486408205	0.9839404921
483	0.0548639606	0.9839404921
484	0.05486391764	0.9839404921
485	0.05486388983	0.9839404921
486	0.05486356393	0.9839404921
487	0.05486334482	0.9839404921
488	0.05479914073	0.983902346
489	0.05471804414	0.9839786382
490	0.05446863068	0.9840167843
491	0.05408752471	0.9838260538
492	0.05401289182	0.9838641999
493	0.05389825214	0.983902346
494	0.05389795725	0.983902346
495	0.05381175479	0.9839404921
496	0.0535077455	0.9840549304
497	0.0535076563	0.9840549304
498	0.05343572906	0.9840549304
499	0.05340118845	0.9840549304
500	0.05327502849	0.9840930765
501	0.05299205829	0.9840930765
502	0.05289936778	0.9841312226
503	0.05283736594	0.9842456609
504	0.05274889036	0.984283807
505	0.05263070398	0.984283807
506	0.05248354317	0.9844363914
507	0.05238119888	0.9844745375
508	0.05233167512	0.9844745375
509	0.05220034331	0.9844363914
510	0.05193188338	0.9846271219
511	0.05193187161	0.9846271219
512	0.05184441636	0.9846271219
513	0.05167900836	0.9846271219
514	0.05162700631	0.984665268
515	0.05155662239	0.9847415602
516	0.05122871529	0.9848559985
517	0.05115839817	0.9848559985
518	0.05108353895	0.9849704368
519	0.05097468036	0.9848559985
520	0.05079859759	0.9849704368
521	0.05068044399	0.985046729
522	0.05050780502	0.9851993134
523	0.05046618474	0.9851993134
524	0.05046604097	0.9851993134
525	0.05046585238	0.9851993134
526	0.05037953505	0.9851993134
527	0.05030751286	0.9851611673
528	0.05009686582	0.9850085829
529	0.04992481872	0.9850848751
530	0.04973251538	0.9851230212
531	0.04960143159	0.9852374595
532	0.04953755638	0.9851230212
533	0.04947741772	0.9852374595
534	0.04942875633	0.9853900439
535	0.04941769363	0.98542819
536	0.04927655896	0.9852756056
537	0.0491081861	0.9853137517
538	0.04896566757	0.9855044822
539	0.04882087935	0.9856189205
540	0.04867850281	0.9856570666
541	0.04853233612	0.9856189205
542	0.04844883424	0.9856570666
543	0.04826554946	0.9857333588
544	0.04826521842	0.9857333588
545	0.04815778524	0.9858859432
546	0.04803807684	0.9857715049
547	0.04797044606	0.9859240893
548	0.04797035146	0.9859240893
549	0.04797027627	0.9859240893
550	0.047970225	0.9859240893
551	0.04796993726	0.9859240893
552	0.04796100959	0.9858477971
553	0.04789040364	0.9859240893
554	0.0477593194	0.9861529659
555	0.04759616951	0.9862674042
556	0.04757253644	0.9863055503
557	0.04738175235	0.9863055503
558	0.04731855268	0.9863436964
559	0.04731828524	0.9863436964
560	0.04724488446	0.9863055503
561	0.04717105778	0.9863436964
562	0.04703962486	0.9863055503
563	0.04696935037	0.9863436964
564	0.04696928218	0.9863436964
565	0.04682704656	0.9863818425
566	0.04678824413	0.9863055503
567	0.0467583865	0.9863818425
568	0.04675834391	0.9863818425
569	0.04667186158	0.9863055503
570	0.04656467761	0.9863436964
571	0.04656383024	0.9863436964
572	0.04628728914	0.9865344269
573	0.04610489509	0.9866870113
574	0.04598850314	0.9866107191
575	0.04598418398	0.986572573
576	0.04592757837	0.9866488652
577	0.04588679815	0.9866107191
578	0.04588666415	0.9866107191
579	0.04577403749	0.9866488652
580	0.04571245627	0.9867633035
581	0.04571221729	0.9867633035
582	0.04562408584	0.9866870113
583	0.04556654813	0.9866870113
584	0.04556558725	0.9866870113
585	0.04549822826	0.9866870113
586	0.04549720087	0.9866870113
587	0.04546296864	0.9866488652
588	0.0454627933	0.9866488652
589	0.04531506546	0.9867251574
590	0.04529525378	0.9867633035
591	0.04522415888	0.9868395957
592	0.04522385005	0.9868395957
593	0.0451224665	0.9868777418
594	0.0449592587	0.9870303261
595	0.0448941585	0.9870684722
596	0.04482820676	0.9871447644
597	0.044828145	0.9871447644
598	0.04482801169	0.9871447644
599	0.04481321534	0.9871066183
600	0.04474295198	0.9871447644
601	0.0446660215	0.9871447644
602	0.04466602051	0.9871447644
603	0.04459138984	0.9870684722
604	0.04443139856	0.9871447644
605	0.04439854803	0.9870684722
606	0.04439849787	0.9870684722
607	0.04439826462	0.9870684722
608	0.04431568991	0.9871829105
609	0.04420852475	0.9872592027
610	0.04420837341	0.9872592027
611	0.04420827085	0.9872592027
612	0.04420826317	0.9872592027
613	0.04401896819	0.9873354949
614	0.04389857652	0.9872592027
615	0.04380362299	0.9872210566
616	0.04368643814	0.9875643715
617	0.04353491528	0.9877169559
618	0.04350742971	0.987755102
619	0.04330656109	0.9876025176
620	0.04318229584	0.9878313942
621	0.04318217922	0.9878313942
622	0.04312826635	0.9878695403
623	0.04305485523	0.9878695403
624	0.0429691731	0.9879076864
625	0.04274407875	0.9880221247
626	0.04274401497	0.9880221247
627	0.04274362623	0.9880221247
628	0.04274357598	0.9880221247
629	0.04267864196	0.9879839786
630	0.042590452	0.9880984169
631	0.04259024198	0.9880984169
632	0.04251973789	0.988136563
633	0.0425189644	0.9881747091
634	0.04251883843	0.9881747091
635	0.04251271641	0.9881747091
636	0.0425117593	0.9881747091
637	0.04250950559	0.9881747091
638	0.04227150314	0.9882128552
639	0.04219752391	0.9882128552
640	0.04219738383	0.9882128552
641	0.04219096069	0.9882128552
642	0.04204217768	0.9882891474
643	0.04187354268	0.9883654396
644	0.04178343259	0.9883654396
645	0.04174823842	0.9883654396
646	0.0417418926	0.9883654396
647	0.04167757566	0.9883654396
648	0.04163191538	0.9882510013
649	0.04158004537	0.9884417318
650	0.04157987992	0.9884417318
651	0.04157981607	0.9884417318
652	0.04157942977	0.9884417318
653	0.0415792208	0.9884417318
654	0.0415791108	0.9884417318
655	0.04148377236	0.9884417318
656	0.04134897718	0.988518024
657	0.04134880746	0.988518024
658	0.04134638273	0.9884798779
659	0.04124936067	0.9884798779
660	0.04124935446	0.9884798779
661	0.04118993968	0.9884798779
662	0.04108941332	0.9886324623
663	0.04108940862	0.9886324623
664	0.04108924116	0.9886324623
665	0.0410548838	0.9886324623
666	0.04105464405	0.9886324623
667	0.04099569886	0.9886324623
668	0.04093103238	0.9887087545
669	0.04092627634	0.9887087545
670	0.04092615428	0.9887087545
671	0.04092507626	0.9886706084
672	0.04089305762	0.9887087545
673	0.04085138678	0.9886706084
674	0.0408510326	0.9886706084
675	0.04072295393	0.9888231928
676	0.04072267372	0.9888231928
677	0.04058293772	0.9889376311
678	0.04050291735	0.9889376311
679	0.04036569196	0.9888613389
680	0.04030304128	0.9888613389
681	0.04012946309	0.9889376311
682	0.03996315321	0.9890139233
683	0.03985973465	0.9891283616
684	0.03985971803	0.9891283616
685	0.03985884374	0.9891283616
686	0.03985869866	0.9891283616
687	0.03967105022	0.9893190921
688	0.0396157314	0.9892046538
689	0.03961565907	0.9892046538
690	0.03951981155	0.9891665077
691	0.03951967226	0.9891665077
692	0.03945646252	0.9891283616
693	0.03945636605	0.9891283616
694	0.03945619821	0.9891283616
695	0.03942013936	0.9891665077
696	0.03934989583	0.9891665077
697	0.03934800455	0.9891665077
698	0.03928977236	0.9892046538
699	0.03928961906	0.9892046538
700	0.03928900776	0.9892046538
701	0.03922863219	0.9892427999
702	0.0392041714	0.9892427999
703	0.03920349839	0.9892427999
704	0.03917977069	0.9892427999
705	0.03917947225	0.9892427999
706	0.03908588666	0.9893190921
707	0.03901262934	0.9893190921
708	0.0389432589	0.9891665077
709	0.0388618391	0.9894716765
710	0.03883599368	0.9894335304
711	0.03861545561	0.9895861148
712	0.03852901959	0.9894716765
713	0.0385283795	0.9894716765
714	0.03848035632	0.9893572382
715	0.03843886769	0.9895479687
716	0.03828571713	0.9894335304
717	0.03826376241	0.9894716765
718	0.03811589742	0.9896242609
719	0.03803748376	0.989662407
720	0.03797247637	0.9898912836
721	0.03790068418	0.9899294297
722	0.03787531762	0.9899294297
723	0.03787475098	0.9899294297
724	0.03787474205	0.9899294297
725	0.03787474094	0.9899294297
726	0.03787473502	0.9899294297
727	0.03779933099	0.9899675758
728	0.03772981461	0.9900057219
729	0.03770276311	0.9900057219
730	0.03764830307	0.9899675758
731	0.03764200209	0.9900057219
732	0.03764082196	0.9900057219
733	0.03761790007	0.9900057219
734	0.03750348234	0.990043868
735	0.03744212847	0.9900057219
736	0.03741715372	0.990043868
737	0.03741696852	0.990043868
738	0.03736851297	0.9899675758
739	0.03728408116	0.9899675758
740	0.03728405276	0.9899675758
741	0.03728308937	0.9899675758
742	0.03728288982	0.9899675758
743	0.03726411689	0.9900057219
744	0.03723210688	0.990043868
745	0.0372319907	0.990043868
746	0.03710863698	0.9900820141
747	0.03704294097	0.9900820141
748	0.03691137277	0.9900057219
749	0.03681061747	0.990043868
750	0.03676959148	0.9900820141
751	0.03670810419	0.990043868
752	0.03666846125	0.990043868
753	0.03654510841	0.9901583063
754	0.03647084194	0.9901583063
755	0.03637930321	0.9902345985
756	0.0363254828	0.9902727446
757	0.03626233098	0.9902727446
758	0.03607133858	0.9903871829
759	0.03591206406	0.9903490368
760	0.03591139292	0.9903108907
761	0.03591112096	0.9903108907
762	0.03579417435	0.9904634751
763	0.03576383621	0.990425329
764	0.03574656726	0.9904634751
765	0.03567073656	0.9903871829
766	0.03567058728	0.9903871829
767	0.03567041435	0.9903871829
768	0.03563052647	0.9903108907
769	0.03563052647	0.9903108907
770	0.03563052647	0.9903108907
771	0.03563036964	0.9903108907
772	0.03562774104	0.9903108907
773	0.03556397508	0.9903108907
774	0.03544306582	0.9903871829
775	0.03540803895	0.990425329
776	0.03540801654	0.990425329
777	0.03540801654	0.990425329
778	0.03521932834	0.9903871829
779	0.03521923761	0.9903871829
780	0.03521914108	0.9903871829
781	0.03513672792	0.9903871829
782	0.03513660299	0.9903871829
783	0.03513656954	0.9903871829
784	0.03509102547	0.9904634751
785	0.03509098122	0.9904634751
786	0.03504889169	0.9904634751
787	0.03493478388	0.9905397673
788	0.03486013171	0.9905397673
789	0.03477300888	0.9904634751
790	0.03477299855	0.9904634751
791	0.03477291283	0.9904634751
792	0.03468234912	0.9905397673
793	0.03464091056	0.9905779134
794	0.03464090169	0.9905779134
795	0.03460754757	0.9905779134
796	0.03460414597	0.9906160595
797	0.03452684545	0.9906923517
798	0.0344509939	0.9908449361
799	0.03445085712	0.9908449361
800	0.03438753068	0.99080679
801	0.03438730178	0.99080679
802	0.03438721038	0.99080679
803	0.03438706701	0.99080679
804	0.03438692143	0.99080679
805	0.03431956417	0.9907686439
806	0.03431932677	0.9907686439
807	0.03431861902	0.9907686439
808	0.03429609304	0.9907686439
809	0.03424955975	0.9908449361
810	0.03420483145	0.9908830822
811	0.03415065102	0.9908449361
812	0.03415052574	0.9908449361
813	0.03415052574	0.9908449361
814	0.03405328743	0.9909593744
815	0.03399667987	0.9909593744
816	0.03399646753	0.9909593744
817	0.03399633535	0.9909593744
818	0.03397720138	0.9909593744
819	0.0339771778	0.9909593744
820	0.03397707889	0.9909593744
821	0.03395556864	0.9909593744
822	0.03394036867	0.9909593744
823	0.03384703829	0.9911119588
824	0.03384626879	0.9911501049
825	0.03384626879	0.9911501049
826	0.03362985963	0.9911501049
827	0.03355518819	0.9910738127
828	0.0335546944	0.9910738127
829	0.03355464616	0.9910738127
830	0.03355437749	0.9910738127
831	0.03355414668	0.9910738127
832	0.0335539905	0.9910738127
833	0.03351702945	0.9910738127
834	0.03351695927	0.9910738127
835	0.03351693112	0.9910738127
836	0.03351683817	0.9910738127
837	0.03340325213	0.9910738127
838	0.033382375	0.9910738127
839	0.03338230932	0.9910738127
840	0.03338227198	0.9910738127
841	0.03326957795	0.9911501049
842	0.03323341722	0.9911501049
843	0.03323339927	0.9911501049
844	0.03323337716	0.9911501049
845	0.03323335239	0.9911501049
846	0.03301989177	0.9911501049
847	0.03291949874	0.9913408354
848	0.03284539316	0.9914171276
849	0.03270620103	0.9914171276
850	0.03263505689	0.9913026893
851	0.03259635518	0.9913026893
852	0.03258329419	0.9913408354
853	0.03258298465	0.9913408354
854	0.03255337506	0.9913789815
855	0.03242272025	0.9914552737
856	0.03231626737	0.9915315659
857	0.03213819131	0.9915315659
858	0.03213817318	0.9915315659
859	0.0320939278	0.9914171276
860	0.03202371499	0.9914934198
861	0.03197261287	0.9916078581
862	0.0319692552	0.9916078581
863	0.03196895673	0.9916078581
864	0.03196894672	0.9916078581
865	0.03192946121	0.9916841503
866	0.0319286327	0.9916841503
867	0.0318444139	0.9917222964
868	0.03184422349	0.9916841503
869	0.03184422349	0.9916841503
870	0.03176116626	0.9917985886
871	0.03164099127	0.9917222964
872	0.03154737861	0.9918748808
873	0.03151330009	0.9917604425
874	0.0314567672	0.9919130269
875	0.03145676244	0.9919130269
876	0.03139773884	0.9918367347
877	0.03129881095	0.9919130269
878	0.0311834352	0.9919893191
