iter	Logloss	Accuracy
883	0.1225702864	0.9641426664
884	0.1225370716	0.9642571047
885	0.1225015789	0.9642571047
886	0.1224903372	0.9642571047
887	0.1224619212	0.9642189586
888	0.1224489912	0.9642189586
889	0.12241624	0.9642571047
890	0.1223821182	0.9642571047
891	0.1223261414	0.9642571047
892	0.1222918177	0.9642952508
893	0.1222510252	0.9642952508
894	0.1222442175	0.9642952508
895	0.1221951743	0.9643333969
896	0.1221531309	0.964371543
897	0.122124243	0.9644096891
898	0.1220752541	0.9644096891
899	0.1220531431	0.9644096891
900	0.1220262752	0.9644478352
901	0.122026238	0.9644478352
902	0.1219944592	0.9644478352
903	0.1219682319	0.9644478352
904	0.1219498255	0.9644478352
905	0.1219185426	0.9644478352
906	0.12188779	0.9644096891
907	0.1218430751	0.9644478352
908	0.1218162226	0.9644478352
909	0.1217877346	0.9644096891
910	0.1217692632	0.9644096891
911	0.1217435945	0.9644096891
912	0.1217116973	0.9644478352
913	0.1216678317	0.9644096891
914	0.1216437384	0.9644478352
915	0.1216043429	0.9644096891
916	0.1216043106	0.9644096891
917	0.1215780789	0.9644096891
918	0.121518299	0.9644859813
919	0.1215182666	0.9644859813
920	0.1214812565	0.9644478352
921	0.1214527585	0.9645241274
922	0.121426016	0.9644859813
923	0.1214010437	0.9645241274
924	0.1213814505	0.9644859813
925	0.1213623282	0.9644859813
926	0.1213220355	0.9644859813
927	0.1212793635	0.9644859813
928	0.121251529	0.9645241274
929	0.1212374746	0.9645241274
930	0.1212117825	0.9646004196
931	0.1211855533	0.9646004196
932	0.1211781434	0.9645622735
933	0.1211716519	0.9645622735
934	0.1211328717	0.9646004196
935	0.1211328354	0.9646004196
936	0.1211098047	0.9646004196
937	0.1210866929	0.9645622735
938	0.1210337791	0.9645622735
939	0.1209893069	0.9646385657
940	0.1209548979	0.9646385657
941	0.1209360829	0.9646385657
942	0.1209066861	0.9646767118
943	0.1208633106	0.9646767118
944	0.1208425752	0.9646767118
945	0.1208336055	0.9646767118
946	0.1208093268	0.964753004
947	0.120762716	0.9647148579
948	0.1207241151	0.9647148579
949	0.1206804844	0.9646767118
950	0.120647207	0.9647148579
951	0.1205948195	0.9647148579
952	0.1205678389	0.9647148579
953	0.1205393436	0.9647911501
954	0.1205269415	0.9647911501
955	0.1205111752	0.9648292962
956	0.1204937938	0.9647911501
957	0.1204629648	0.964753004
958	0.1204388401	0.964753004
959	0.1204141351	0.964753004
960	0.1203729472	0.964753004
961	0.1203616839	0.964753004
962	0.1203573814	0.964753004
963	0.1203217264	0.964753004
964	0.1202994189	0.964753004
965	0.120247843	0.9647148579
966	0.1202426364	0.9647148579
967	0.1202229272	0.964753004
968	0.1202047814	0.9647911501
969	0.1201953797	0.9647911501
970	0.1201803241	0.9648292962
971	0.1201595267	0.9648292962
972	0.120147058	0.9648292962
973	0.1201287429	0.9648674423
974	0.1200851505	0.9649055884
975	0.1200735497	0.9648674423
976	0.1200441639	0.9649055884
977	0.1200159024	0.9649055884
978	0.1199952302	0.9648292962
979	0.1199857603	0.9648292962
980	0.1199431257	0.9648674423
981	0.1199267635	0.9648674423
982	0.1199135142	0.9648674423
983	0.1198848465	0.9649055884
984	0.1198585513	0.9650200267
985	0.1198319597	0.9649818806
986	0.1197904039	0.9650581728
987	0.1197510805	0.965134465
988	0.1197185986	0.965134465
989	0.1196865318	0.965134465
990	0.1196815564	0.965134465
991	0.1196522895	0.965134465
992	0.1196423796	0.965134465
993	0.119621762	0.9650963189
994	0.1195736022	0.9651726111
995	0.119559097	0.9651726111
996	0.1195028761	0.9652107572
997	0.1194650817	0.9651726111
998	0.1194650786	0.9651726111
999	0.1194384388	0.9652107572
